"GEOID10","hra_id","s2t_fraction","isect_amount","tcoverage_amount","target_amount","hra_name","source_id","target_id","method","creation_date"
"53033030003",13,0.18841253302552,11324892.729619,390995525.632641,390995525.632588,"Kent - West","53033030003",13,"geographic overlap",2023-03-13
"53033030004",13,4.23773129522215e-06,92.9745468774345,390995525.632641,390995525.632588,"Kent - West","53033030004",13,"geographic overlap",2023-03-13
"53033030501",13,2.05069864165184e-16,2.51457095146179e-08,390995525.632641,390995525.632588,"Kent - West","53033030501",13,"geographic overlap",2023-03-13
"53033029203",14,0.0323668365486643,700344.432920463,261899138.439799,261899138.439791,"Kent - East","53033029203",14,"geographic overlap",2023-03-13
"53033029204",14,0.839936281736725,38298623.8526468,261899138.439799,261899138.439791,"Kent - East","53033029204",14,"geographic overlap",2023-03-13
"53033029206",14,1.68005765454073e-14,3.15159559249878e-06,261899138.439799,261899138.439791,"Kent - East","53033029206",14,"geographic overlap",2023-03-13
"53033029303",14,8.85909877456663e-14,3.44205182045698e-06,261899138.439799,261899138.439791,"Kent - East","53033029303",14,"geographic overlap",2023-03-13
"53033029304",14,0.000789062487861161,35355.7376586911,261899138.439799,261899138.439791,"Kent - East","53033029304",14,"geographic overlap",2023-03-13
"53033029305",14,0.566496364364616,17680708.7061915,261899138.439799,261899138.439791,"Kent - East","53033029305",14,"geographic overlap",2023-03-13
"53033029306",14,1,27509797.6119928,261899138.439799,261899138.439791,"Kent - East","53033029306",14,"geographic overlap",2023-03-13
"53033029307",14,0.2252881552647,9386232.03242221,261899138.439799,261899138.439791,"Kent - East","53033029307",14,"geographic overlap",2023-03-13
"53033029403",14,0.999999999999952,25917838.760862,261899138.439799,261899138.439791,"Kent - East","53033029403",14,"geographic overlap",2023-03-13
"53033029405",14,1.00000000000001,26826071.3758674,261899138.439799,261899138.439791,"Kent - East","53033029405",14,"geographic overlap",2023-03-13
"53033029406",14,0.865345186570295,25241046.2335319,261899138.439799,261899138.439791,"Kent - East","53033029406",14,"geographic overlap",2023-03-13
"53033029407",14,0.503853033370888,7378931.93992535,261899138.439799,261899138.439791,"Kent - East","53033029407",14,"geographic overlap",2023-03-13
"53033029408",14,0.529298327194936,7054648.52340572,261899138.439799,261899138.439791,"Kent - East","53033029408",14,"geographic overlap",2023-03-13
"53033029502",14,0.0746118557037593,3490696.85034524,261899138.439799,261899138.439791,"Kent - East","53033029502",14,"geographic overlap",2023-03-13
"53033029503",14,0.00830740158256563,211286.416857213,261899138.439799,261899138.439791,"Kent - East","53033029503",14,"geographic overlap",2023-03-13
"53033031703",14,0.613124580194442,51367769.974914,261899138.439799,261899138.439791,"Kent - East","53033031703",14,"geographic overlap",2023-03-13
"53033031704",14,3.04584057161395e-07,18.8763690899941,261899138.439799,261899138.439791,"Kent - East","53033031704",14,"geographic overlap",2023-03-13
"53033031800",14,0.0685846500496575,20799767.1138821,261899138.439799,261899138.439791,"Kent - East","53033031800",14,"geographic overlap",2023-03-13
"53033027800",15,0.0915977729729935,3620670.32461598,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033027800",15,"geographic overlap",2023-03-13
"53033027900",15,0.000360402926171967,13622.9363570261,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033027900",15,"geographic overlap",2023-03-13
"53033028500",15,7.44431272576367e-07,28.1246664971113,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028500",15,"geographic overlap",2023-03-13
"53033028600",15,0.955102003075934,85892468.3337411,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028600",15,"geographic overlap",2023-03-13
"53033028700",15,0.943098438294073,27159074.0531565,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028700",15,"geographic overlap",2023-03-13
"53033028801",15,0.284509388572744,15936113.6158289,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028801",15,"geographic overlap",2023-03-13
"53033028802",15,2.16706189139808e-14,6.60484278589002e-07,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028802",15,"geographic overlap",2023-03-13
"53033028901",15,0.999993999913712,29183696.7228398,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028901",15,"geographic overlap",2023-03-13
"53033028902",15,0.968662058143738,21502280.5779766,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033028902",15,"geographic overlap",2023-03-13
"53033029001",15,0.999997580040862,38623037.350745,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033029001",15,"geographic overlap",2023-03-13
"53033029003",15,0.995897700342238,27602113.6861004,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033029003",15,"geographic overlap",2023-03-13
"53033029004",15,0.00289241087979611,56832.9731951198,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033029004",15,"geographic overlap",2023-03-13
"53033029101",15,3.05538143392694e-08,1.15766657705535,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033029101",15,"geographic overlap",2023-03-13
"53033030003",15,0.701360364452395,42156595.2364432,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033030003",15,"geographic overlap",2023-03-13
"53033030100",15,0.0863962797265519,7276534.21024656,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033030100",15,"geographic overlap",2023-03-13
"53033990100",15,0.0300017830211488,77377882.7359265,376400952.039506,376400952.039571,"Des Moines and Normandy Park","53033990100",15,"geographic overlap",2023-03-13
"53033027701",16,0.999999999999991,580541919.439234,2491078986.22795,2493988146.59479,"Vashon","53033027701",16,"geographic overlap",2023-03-13
"53033027702",16,0.999999999999992,806485912.162073,2491078986.22795,2493988146.59479,"Vashon","53033027702",16,"geographic overlap",2023-03-13
"53033027800",16,1.99798357922241e-14,7.89761543273926e-07,2491078986.22795,2493988146.59479,"Vashon","53033027800",16,"geographic overlap",2023-03-13
"53033028600",16,1.72324935442132e-14,1.54972076416016e-06,2491078986.22795,2493988146.59479,"Vashon","53033028600",16,"geographic overlap",2023-03-13
"53033028901",16,6.00008623770274e-06,175.105747721598,2491078986.22795,2493988146.59479,"Vashon","53033028901",16,"geographic overlap",2023-03-13
"53033029001",16,2.41995913323395e-06,93.4663981750354,2491078986.22795,2493988146.59479,"Vashon","53033029001",16,"geographic overlap",2023-03-13
"53033030003",16,8.23957539094129e-07,49.5255309939384,2491078986.22795,2493988146.59479,"Vashon","53033030003",16,"geographic overlap",2023-03-13
"53033990100",16,0.428074437690454,1104050836.52896,2491078986.22795,2493988146.59479,"Vashon","53033990100",16,"geographic overlap",2023-03-13
"53033025702",17,0.295340124708492,9069501.95173594,175190725.50511,175190725.50505,"Fairwood","53033025702",17,"geographic overlap",2023-03-13
"53033025804",17,0.277288623805401,7039070.00530021,175190725.50511,175190725.50505,"Fairwood","53033025804",17,"geographic overlap",2023-03-13
"53033029304",17,0.541100243582526,24245225.8895418,175190725.50511,175190725.50505,"Fairwood","53033029304",17,"geographic overlap",2023-03-13
"53033029307",17,0.579627443630143,24149150.9923368,175190725.50511,175190725.50505,"Fairwood","53033029307",17,"geographic overlap",2023-03-13
"53033031800",17,0.00778368329886116,2360569.01635141,175190725.50511,175190725.50505,"Fairwood","53033031800",17,"geographic overlap",2023-03-13
"53033031906",17,0.21133295029541,25804969.6593928,175190725.50511,175190725.50505,"Fairwood","53033031906",17,"geographic overlap",2023-03-13
"53033031907",17,0.729841764919852,43502853.5868111,175190725.50511,175190725.50505,"Fairwood","53033031907",17,"geographic overlap",2023-03-13
"53033031908",17,1.00000000000011,19667015.1206864,175190725.50511,175190725.50505,"Fairwood","53033031908",17,"geographic overlap",2023-03-13
"53033031909",17,0.938311333122969,19352369.2829537,175190725.50511,175190725.50505,"Fairwood","53033031909",17,"geographic overlap",2023-03-13
"53033026200",18,0.00383262125974839,650500.20298641,289203765.527382,289203765.527383,"Seatac","53033026200",18,"geographic overlap",2023-03-13
"53033027100",18,5.22461189396735e-14,8.81496882089612e-07,289203765.527382,289203765.527383,"Seatac","53033027100",18,"geographic overlap",2023-03-13
"53033027300",18,0.753416981804269,28850891.3573348,289203765.527382,289203765.527383,"Seatac","53033027300",18,"geographic overlap",2023-03-13
"53033027400",18,5.45341250326122e-14,1.95205211639404e-06,289203765.527382,289203765.527383,"Seatac","53033027400",18,"geographic overlap",2023-03-13
"53033028000",18,0.36759451729359,8286869.08684488,289203765.527382,289203765.527383,"Seatac","53033028000",18,"geographic overlap",2023-03-13
"53033028100",18,0.923829788094315,16186762.5834922,289203765.527382,289203765.527383,"Seatac","53033028100",18,"geographic overlap",2023-03-13
"53033028200",18,0.00212242375714903,61417.5245847455,289203765.527382,289203765.527383,"Seatac","53033028200",18,"geographic overlap",2023-03-13
"53033028300",18,0.352888980724346,31755286.4879142,289203765.527382,289203765.527383,"Seatac","53033028300",18,"geographic overlap",2023-03-13
"53033028402",18,0.966296150136609,86583108.3753549,289203765.527382,289203765.527383,"Seatac","53033028402",18,"geographic overlap",2023-03-13
"53033028403",18,1,22811336.1807753,289203765.527382,289203765.527383,"Seatac","53033028403",18,"geographic overlap",2023-03-13
"53033028500",18,0.365046060118103,13791466.1502253,289203765.527382,289203765.527383,"Seatac","53033028500",18,"geographic overlap",2023-03-13
"53033028700",18,0.0569015617058283,1638634.5956677,289203765.527382,289203765.527383,"Seatac","53033028700",18,"geographic overlap",2023-03-13
"53033028801",18,0.715490611427238,40076497.0603001,289203765.527382,289203765.527383,"Seatac","53033028801",18,"geographic overlap",2023-03-13
"53033028802",18,0.998248514460469,30424947.8311208,289203765.527382,289203765.527383,"Seatac","53033028802",18,"geographic overlap",2023-03-13
"53033028902",18,0.0192865085766291,428120.328754214,289203765.527382,289203765.527383,"Seatac","53033028902",18,"geographic overlap",2023-03-13
"53033029101",18,0.202112514692751,7657927.76202365,289203765.527382,289203765.527383,"Seatac","53033029101",18,"geographic overlap",2023-03-13
"53033025302",19,5.7942936272183e-05,3990.08448200981,291655679.9697,291655679.969705,"Renton - South","53033025302",19,"geographic overlap",2023-03-13
"53033025701",19,0.444925408344102,18106436.2067832,291655679.9697,291655679.969705,"Renton - South","53033025701",19,"geographic overlap",2023-03-13
"53033025702",19,0.274425877844346,8427253.28017231,291655679.9697,291655679.969705,"Renton - South","53033025702",19,"geographic overlap",2023-03-13
"53033025803",19,1.00000000000006,14461371.2224969,291655679.9697,291655679.969705,"Renton - South","53033025803",19,"geographic overlap",2023-03-13
"53033025804",19,0.722711376194639,18346284.4629035,291655679.9697,291655679.969705,"Renton - South","53033025804",19,"geographic overlap",2023-03-13
"53033025805",19,1.00000000000005,26132451.618623,291655679.9697,291655679.969705,"Renton - South","53033025805",19,"geographic overlap",2023-03-13
"53033025806",19,0.966201486601238,32083115.7304577,291655679.9697,291655679.969705,"Renton - South","53033025806",19,"geographic overlap",2023-03-13
"53033026001",19,0.00787290919559324,232867.840284733,291655679.9697,291655679.969705,"Renton - South","53033026001",19,"geographic overlap",2023-03-13
"53033026002",19,0.66784873879446,19904891.544789,291655679.9697,291655679.969705,"Renton - South","53033026002",19,"geographic overlap",2023-03-13
"53033026100",19,0.0526080798878394,2442228.38190939,291655679.9697,291655679.969705,"Renton - South","53033026100",19,"geographic overlap",2023-03-13
"53033026200",19,0.465677579040771,79038167.1347637,291655679.9697,291655679.969705,"Renton - South","53033026200",19,"geographic overlap",2023-03-13
"53033029206",19,2.79612432339639e-14,5.24520874023438e-06,291655679.9697,291655679.969705,"Renton - South","53033029206",19,"geographic overlap",2023-03-13
"53033029303",19,0.98884817060544,38420010.1206628,291655679.9697,291655679.969705,"Renton - South","53033029303",19,"geographic overlap",2023-03-13
"53033029304",19,0.45811069392974,20526690.550357,291655679.9697,291655679.969705,"Renton - South","53033029304",19,"geographic overlap",2023-03-13
"53033029305",19,0.433503635635374,13529921.7910087,291655679.9697,291655679.969705,"Renton - South","53033029305",19,"geographic overlap",2023-03-13
"53033029306",19,1.95000272464621e-14,5.36441802978516e-07,291655679.9697,291655679.969705,"Renton - South","53033029306",19,"geographic overlap",2023-03-13
"53033012100",20,6.59848435332847e-14,2.21654772758484e-06,446536913.247934,446536913.247924,"Burien","53033012100",20,"geographic overlap",2023-03-13
"53033026400",20,0.216952714423354,11861754.8889034,446536913.247934,446536913.247924,"Burien","53033026400",20,"geographic overlap",2023-03-13
"53033026700",20,0.789530866783518,29779532.397087,446536913.247934,446536913.247924,"Burien","53033026700",20,"geographic overlap",2023-03-13
"53033026801",20,1.46865260414698e-14,2.44144757743925e-07,446536913.247934,446536913.247924,"Burien","53033026801",20,"geographic overlap",2023-03-13
"53033026802",20,0.710319810519681,15703408.4728449,446536913.247934,446536913.247924,"Burien","53033026802",20,"geographic overlap",2023-03-13
"53033027000",20,0.871964219811133,18687453.5257032,446536913.247934,446536913.247924,"Burien","53033027000",20,"geographic overlap",2023-03-13
"53033027100",20,0.753608349756652,12714885.3179742,446536913.247934,446536913.247924,"Burien","53033027100",20,"geographic overlap",2023-03-13
"53033027300",20,1.19091902535497e-06,45.6043283410163,446536913.247934,446536913.247924,"Burien","53033027300",20,"geographic overlap",2023-03-13
"53033027400",20,0.999999999999906,35795057.0441261,446536913.247934,446536913.247924,"Burien","53033027400",20,"geographic overlap",2023-03-13
"53033027500",20,1,23998452.1355722,446536913.247934,446536913.247924,"Burien","53033027500",20,"geographic overlap",2023-03-13
"53033027600",20,1.00000000000012,44717454.2015333,446536913.247934,446536913.247924,"Burien","53033027600",20,"geographic overlap",2023-03-13
"53033027800",20,0.908402227026891,35907259.3083792,446536913.247934,446536913.247924,"Burien","53033027800",20,"geographic overlap",2023-03-13
"53033027900",20,0.999639597073779,37785560.6100198,446536913.247934,446536913.247924,"Burien","53033027900",20,"geographic overlap",2023-03-13
"53033028000",20,0.632405482706505,14256636.5885325,446536913.247934,446536913.247924,"Burien","53033028000",20,"geographic overlap",2023-03-13
"53033028402",20,0.0337038498632786,3019968.65553732,446536913.247934,446536913.247924,"Burien","53033028402",20,"geographic overlap",2023-03-13
"53033028500",20,0.634953195450603,23988576.9461564,446536913.247934,446536913.247924,"Burien","53033028500",20,"geographic overlap",2023-03-13
"53033028600",20,0.0448979969241073,4037683.68889673,446536913.247934,446536913.247924,"Burien","53033028600",20,"geographic overlap",2023-03-13
"53033990100",20,0.0520657170134264,134283183.862336,446536913.247934,446536913.247924,"Burien","53033990100",20,"geographic overlap",2023-03-13
"53033010900",21,0.00472410463914482,257430.804168125,267857082.803409,267857082.803385,"Tukwila","53033010900",21,"geographic overlap",2023-03-13
"53033011200",21,0.00122168209945307,39360.0971721231,267857082.803409,267857082.803385,"Tukwila","53033011200",21,"geographic overlap",2023-03-13
"53033011700",21,0.00110311309158785,41630.2064719597,267857082.803409,267857082.803385,"Tukwila","53033011700",21,"geographic overlap",2023-03-13
"53033011900",21,1.02494150400011e-06,49.5976818282204,267857082.803409,267857082.803385,"Tukwila","53033011900",21,"geographic overlap",2023-03-13
"53033026100",21,0.0526075705809329,2442204.73832108,267857082.803409,267857082.803385,"Tukwila","53033026100",21,"geographic overlap",2023-03-13
"53033026200",21,0.512828953419519,87041039.4578372,267857082.803409,267857082.803385,"Tukwila","53033026200",21,"geographic overlap",2023-03-13
"53033026300",21,0.985498079097079,55337100.1916988,267857082.803409,267857082.803385,"Tukwila","53033026300",21,"geographic overlap",2023-03-13
"53033026400",21,0.13823445737571,7557883.0850283,267857082.803409,267857082.803385,"Tukwila","53033026400",21,"geographic overlap",2023-03-13
"53033027100",21,0.246391650243186,4157121.63640456,267857082.803409,267857082.803385,"Tukwila","53033027100",21,"geographic overlap",2023-03-13
"53033027200",21,1,36676048.1030751,267857082.803409,267857082.803385,"Tukwila","53033027200",21,"geographic overlap",2023-03-13
"53033027300",21,0.246581827276675,9442454.41935186,267857082.803409,267857082.803385,"Tukwila","53033027300",21,"geographic overlap",2023-03-13
"53033028100",21,0.0761702119056717,1334606.38738954,267857082.803409,267857082.803385,"Tukwila","53033028100",21,"geographic overlap",2023-03-13
"53033028200",21,0.997877576242776,28876029.2872813,267857082.803409,267857082.803385,"Tukwila","53033028200",21,"geographic overlap",2023-03-13
"53033028300",21,0.384509858179831,34600742.3605716,267857082.803409,267857082.803385,"Tukwila","53033028300",21,"geographic overlap",2023-03-13
"53033028802",21,0.00175148553943268,53382.3545863258,267857082.803409,267857082.803385,"Tukwila","53033028802",21,"geographic overlap",2023-03-13
"53033029206",21,4.07110270094452e-10,0.0763692203909159,267857082.803409,267857082.803385,"Tukwila","53033029206",21,"geographic overlap",2023-03-13
"53033023900",22,0.000311318136923464,29730.6107716653,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033023900",22,"geographic overlap",2023-03-13
"53033024601",22,1.84107561151966e-09,0.132349206134677,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033024601",22,"geographic overlap",2023-03-13
"53033024702",22,0.52633735936888,40736568.418047,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033024702",22,"geographic overlap",2023-03-13
"53033024903",22,0.00758980695514681,405496.481890716,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033024903",22,"geographic overlap",2023-03-13
"53033025001",22,0.590307017696293,22619942.6119624,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025001",22,"geographic overlap",2023-03-13
"53033025003",22,0.0323995194253659,2215330.05080235,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025003",22,"geographic overlap",2023-03-13
"53033025005",22,0.923766074553781,76411609.3862042,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025005",22,"geographic overlap",2023-03-13
"53033025006",22,0.79299987222839,191144375.195701,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025006",22,"geographic overlap",2023-03-13
"53033025101",22,0.0491161946042368,1551939.92442948,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025101",22,"geographic overlap",2023-03-13
"53033025102",22,0.566128259645783,37977199.3177821,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025102",22,"geographic overlap",2023-03-13
"53033025200",22,0.13761819148925,6731383.81749984,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033025200",22,"geographic overlap",2023-03-13
"53033031903",22,0.431662534314975,54533832.2853353,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033031903",22,"geographic overlap",2023-03-13
"53033031904",22,0.818774956733186,168427982.745988,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033031904",22,"geographic overlap",2023-03-13
"53033032002",22,0.257129155042755,76891963.9773938,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033032002",22,"geographic overlap",2023-03-13
"53033032003",22,8.84240302012723e-05,116567.249123199,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033032003",22,"geographic overlap",2023-03-13
"53033032102",22,0.889365063344444,757462629.72284,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033032102",22,"geographic overlap",2023-03-13
"53033032103",22,1.68282595616964e-07,7.33862582221627,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033032103",22,"geographic overlap",2023-03-13
"53033032104",22,0.751579354569429,181873607.6435,1619130166.91025,1619130166.91029,"Newcastle and Four Creeks","53033032104",22,"geographic overlap",2023-03-13
"53033011900",23,0.0149222917660255,722100.799187779,413534121.197216,413534121.197224,"Renton - North","53033011900",23,"geographic overlap",2023-03-13
"53033024602",23,0.00094520214455427,55322.1607248187,413534121.197216,413534121.197224,"Renton - North","53033024602",23,"geographic overlap",2023-03-13
"53033024702",23,0.262256063779251,20297651.1072697,413534121.197216,413534121.197224,"Renton - North","53033024702",23,"geographic overlap",2023-03-13
"53033025001",23,3.3192204419361e-08,1.2718902818749,413534121.197216,413534121.197224,"Renton - North","53033025001",23,"geographic overlap",2023-03-13
"53033025005",23,2.94650046844447e-14,2.43727117776871e-06,413534121.197216,413534121.197224,"Renton - North","53033025005",23,"geographic overlap",2023-03-13
"53033025101",23,0.950883805395785,30045376.132618,413534121.197216,413534121.197224,"Renton - North","53033025101",23,"geographic overlap",2023-03-13
"53033025102",23,0.433871740354232,29105124.6445377,413534121.197216,413534121.197224,"Renton - North","53033025102",23,"geographic overlap",2023-03-13
"53033025200",23,0.862381808510665,42182090.0819527,413534121.197216,413534121.197224,"Renton - North","53033025200",23,"geographic overlap",2023-03-13
"53033025301",23,0.999994817711859,62984818.9556938,413534121.197216,413534121.197224,"Renton - North","53033025301",23,"geographic overlap",2023-03-13
"53033025302",23,0.873280621063578,60136121.4795474,413534121.197216,413534121.197224,"Renton - North","53033025302",23,"geographic overlap",2023-03-13
"53033025400",23,0.999999999999967,24766040.2233652,413534121.197216,413534121.197224,"Renton - North","53033025400",23,"geographic overlap",2023-03-13
"53033025500",23,0.999999999999989,16410610.3235306,413534121.197216,413534121.197224,"Renton - North","53033025500",23,"geographic overlap",2023-03-13
"53033025601",23,1.00000000000002,31151890.7413535,413534121.197216,413534121.197224,"Renton - North","53033025601",23,"geographic overlap",2023-03-13
"53033025602",23,0.583667916437048,32700464.8251776,413534121.197216,413534121.197224,"Renton - North","53033025602",23,"geographic overlap",2023-03-13
"53033025701",23,0.55507459165595,22589005.9217561,413534121.197216,413534121.197224,"Renton - North","53033025701",23,"geographic overlap",2023-03-13
"53033025702",23,0.430233997447188,13211913.1574208,413534121.197216,413534121.197224,"Renton - North","53033025702",23,"geographic overlap",2023-03-13
"53033025806",23,0.033798513398793,1122293.46769617,413534121.197216,413534121.197224,"Renton - North","53033025806",23,"geographic overlap",2023-03-13
"53033026002",23,0.0546075119344655,1627549.08326754,413534121.197216,413534121.197224,"Renton - North","53033026002",23,"geographic overlap",2023-03-13
"53033026200",23,0.0176608462799541,2997526.57813523,413534121.197216,413534121.197224,"Renton - North","53033026200",23,"geographic overlap",2023-03-13
"53033031903",23,0.0874164923045501,11043711.1200161,413534121.197216,413534121.197224,"Renton - North","53033031903",23,"geographic overlap",2023-03-13
"53033031906",23,0.00257967801248012,314993.533899944,413534121.197216,413534121.197224,"Renton - North","53033031906",23,"geographic overlap",2023-03-13
"53033031907",23,0.16893496455571,10069515.5881731,413534121.197216,413534121.197224,"Renton - North","53033031907",23,"geographic overlap",2023-03-13
"53033011900",24,0.00390623342822681,189025.541422441,86586185.8788388,86586185.8788486,"Skyway","53033011900",24,"geographic overlap",2023-03-13
"53033025302",24,0.115853846312459,7977963.56368665,86586185.8788388,86586185.8788486,"Skyway","53033025302",24,"geographic overlap",2023-03-13
"53033026001",24,0.968432245536872,28644649.6304689,86586185.8788388,86586185.8788486,"Skyway","53033026001",24,"geographic overlap",2023-03-13
"53033026002",24,0.277543749271094,8272050.10246409,86586185.8788388,86586185.8788486,"Skyway","53033026002",24,"geographic overlap",2023-03-13
"53033026100",24,0.894005939837637,41502497.0407967,86586185.8788388,86586185.8788486,"Skyway","53033026100",24,"geographic overlap",2023-03-13
"53033032602",25,0.316479177589882,105010386.602531,324159093.148173,324159093.148198,"Snoqualmie and North Bend","53033032602",25,"geographic overlap",2023-03-13
"53033032702",25,0.00181335061637525,10217293.6772614,324159093.148173,324159093.148198,"Snoqualmie and North Bend","53033032702",25,"geographic overlap",2023-03-13
"53033032703",25,0.551753087514499,62328549.5969055,324159093.148173,324159093.148198,"Snoqualmie and North Bend","53033032703",25,"geographic overlap",2023-03-13
"53033032704",25,0.590349141181324,111889382.274711,324159093.148173,324159093.148198,"Snoqualmie and North Bend","53033032704",25,"geographic overlap",2023-03-13
"53033032800",25,0.00227505157457992,34713480.9967645,324159093.148173,324159093.148198,"Snoqualmie and North Bend","53033032800",25,"geographic overlap",2023-03-13
"53033011200",26,0.0105723433288008,340619.266620131,98340581.3163919,98340581.3164068,"North Highline and White Center","53033011200",26,"geographic overlap",2023-03-13
"53033011300",26,5.91852094967726e-14,2.03843228518963e-06,98340581.3163919,98340581.3164068,"North Highline and White Center","53033011300",26,"geographic overlap",2023-03-13
"53033011402",26,7.05868515885155e-14,9.01241406391388e-07,98340581.3163919,98340581.3164068,"North Highline and White Center","53033011402",26,"geographic overlap",2023-03-13
"53033012000",26,1.68323408602574e-13,2.62260437011719e-06,98340581.3163919,98340581.3164068,"North Highline and White Center","53033012000",26,"geographic overlap",2023-03-13
"53033012100",26,6.83137203638712e-14,2.29477882385254e-06,98340581.3163919,98340581.3164068,"North Highline and White Center","53033012100",26,"geographic overlap",2023-03-13
"53033026300",26,0.00511638460627745,287292.175989062,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026300",26,"geographic overlap",2023-03-13
"53033026400",26,0.630339925946996,34463443.8805986,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026400",26,"geographic overlap",2023-03-13
"53033026500",26,0.793759260485647,17048640.2230968,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026500",26,"geographic overlap",2023-03-13
"53033026600",26,0.999997134607916,12490282.9128259,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026600",26,"geographic overlap",2023-03-13
"53033026700",26,0.210469133216516,7938476.67633568,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026700",26,"geographic overlap",2023-03-13
"53033026801",26,1,16623724.157404,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026801",26,"geographic overlap",2023-03-13
"53033026802",26,0.289680189480238,6404110.19730845,98340581.3163919,98340581.3164068,"North Highline and White Center","53033026802",26,"geographic overlap",2023-03-13
"53033027000",26,0.128035780188796,2743991.82620536,98340581.3163919,98340581.3164068,"North Highline and White Center","53033027000",26,"geographic overlap",2023-03-13
"53033009300",27,0.00132724314690793,144988.11737858,156687634.786424,156687634.786442,"Seattle - Delridge","53033009300",27,"geographic overlap",2023-03-13
"53033009900",27,2.66535878071794e-07,25.397847678978,156687634.786424,156687634.786442,"Seattle - Delridge","53033009900",27,"geographic overlap",2023-03-13
"53033010701",27,0.999999999999692,15676829.4666593,156687634.786424,156687634.786442,"Seattle - Delridge","53033010701",27,"geographic overlap",2023-03-13
"53033010702",27,1.00000000000018,8446413.38816649,156687634.786424,156687634.786442,"Seattle - Delridge","53033010702",27,"geographic overlap",2023-03-13
"53033010800",27,0.991535377922137,47218819.5311449,156687634.786424,156687634.786442,"Seattle - Delridge","53033010800",27,"geographic overlap",2023-03-13
"53033010900",27,0.0023824584135399,129827.39209725,156687634.786424,156687634.786442,"Seattle - Delridge","53033010900",27,"geographic overlap",2023-03-13
"53033011200",27,0.104407726116471,3363803.27362126,156687634.786424,156687634.786442,"Seattle - Delridge","53033011200",27,"geographic overlap",2023-03-13
"53033011300",27,0.999999999999611,34441582.6609517,156687634.786424,156687634.786442,"Seattle - Delridge","53033011300",27,"geographic overlap",2023-03-13
"53033011401",27,0.99999999999997,13273355.1903311,156687634.786424,156687634.786442,"Seattle - Delridge","53033011401",27,"geographic overlap",2023-03-13
"53033011402",27,0.999999999999919,12767836.8720152,156687634.786424,156687634.786442,"Seattle - Delridge","53033011402",27,"geographic overlap",2023-03-13
"53033011500",27,0.999999999999881,16558661.0041257,156687634.786424,156687634.786442,"Seattle - Delridge","53033011500",27,"geographic overlap",2023-03-13
"53033011600",27,9.2267198033643e-14,4.05311584472656e-06,156687634.786424,156687634.786442,"Seattle - Delridge","53033011600",27,"geographic overlap",2023-03-13
"53033026400",27,0.00431181217742592,235745.652279839,156687634.786424,156687634.786442,"Seattle - Delridge","53033026400",27,"geographic overlap",2023-03-13
"53033026500",27,0.206240739514359,4429711.05014191,156687634.786424,156687634.786442,"Seattle - Delridge","53033026500",27,"geographic overlap",2023-03-13
"53033026600",27,2.86539199077221e-06,35.7896591722965,156687634.786424,156687634.786442,"Seattle - Delridge","53033026600",27,"geographic overlap",2023-03-13
"53033023403",28,0.000635623985941719,36131.041000057,367427753.128246,367427753.128239,"Issaquah","53033023403",28,"geographic overlap",2023-03-13
"53033023404",28,0.925607838979597,36503662.2624306,367427753.128246,367427753.128239,"Issaquah","53033023404",28,"geographic overlap",2023-03-13
