"GEOID20","hra20_id","hra20_name","region_id","region_name","creation_date"
"530330315012036",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011021",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011022",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330317052005",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034040",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122002",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034045",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034044",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320031006",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071021",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318003006",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053041",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021133",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034052",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316053000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320022009",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034057",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012016",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021135",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012013",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122014",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330321022029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021231",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021230",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320022018",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021243",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318003024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327063125",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012027",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320032010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012032",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320033000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320022033",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319061028",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319042008",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021242",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012009",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123002",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320031003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320031004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320051015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034006",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012002",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071019",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012047",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034050",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034051",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012007",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122020",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327063123",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053044",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012012",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012011",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034030",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320073002",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012019",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320022019",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021227",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319061029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319061031",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320022023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330317071000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012025",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021108",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327063091",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021248",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071006",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320033001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318003034",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071009",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123014",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021216",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021167",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330293071018",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330293071019",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319062000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011012",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053017",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071020",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122005",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123013",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012048",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122019",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034036",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021229",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122009",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122011",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319091015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034043",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318003001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071005",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122016",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122018",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034064",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123011",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034037",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319041028",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318003023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071018",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320073001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071007",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012035",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123012",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021238",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123009",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071012",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320021022",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320021023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320021024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021246",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034005",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012026",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034002",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320022017",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123008",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021240",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053012",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021104",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319041027",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319041029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012022",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034042",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011013",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053018",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122017",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012030",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327063094",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021241",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011020",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122034",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071014",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319132015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320073010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071017",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319132009",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021127",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123006",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123007",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071008",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011019",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071011",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012020",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318003000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021107",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122026",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319132004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021156",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021113",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319061027",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071010",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034038",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021114",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320034039",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012021",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021247",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122025",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034001",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330316034000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123005",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122030",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021237",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021116",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002022",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011024",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012023",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021166",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053029",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053021",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122021",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122028",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122022",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122027",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071016",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315012031",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123004",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330320071015",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330317052003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315011025",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330315021157",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122031",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123000",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319123003",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002021",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330327053028",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330319122032",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330318002028",8,"East Highlands, Hobart, and Greater Maple Valley",4,"South",2023-08-03
"530330317044002",9,"Kent - South",4,"South",2023-08-03
"530330292032052",9,"Kent - South",4,"South",2023-08-03
"530330317044003",9,"Kent - South",4,"South",2023-08-03
"530330317081006",9,"Kent - South",4,"South",2023-08-03
"530330297012040",9,"Kent - South",4,"South",2023-08-03
"530330297012038",9,"Kent - South",4,"South",2023-08-03
"530330292032051",9,"Kent - South",4,"South",2023-08-03
"530330297011015",9,"Kent - South",4,"South",2023-08-03
"530330317044004",9,"Kent - South",4,"South",2023-08-03
"530330297013022",9,"Kent - South",4,"South",2023-08-03
"530330295071004",9,"Kent - South",4,"South",2023-08-03
"530330317041013",9,"Kent - South",4,"South",2023-08-03
"530330297011014",9,"Kent - South",4,"South",2023-08-03
"530330297012039",9,"Kent - South",4,"South",2023-08-03
"530330297011013",9,"Kent - South",4,"South",2023-08-03
"530330297013021",9,"Kent - South",4,"South",2023-08-03
"530330297021001",9,"Kent - South",4,"South",2023-08-03
"530330297021002",9,"Kent - South",4,"South",2023-08-03
"530330317041012",9,"Kent - South",4,"South",2023-08-03
"530330296033002",9,"Kent - South",4,"South",2023-08-03
"530330297011012",9,"Kent - South",4,"South",2023-08-03
"530330297022014",9,"Kent - South",4,"South",2023-08-03
"530330297011016",9,"Kent - South",4,"South",2023-08-03
"530330297022013",9,"Kent - South",4,"South",2023-08-03
"530330297012036",9,"Kent - South",4,"South",2023-08-03
"530330296033004",9,"Kent - South",4,"South",2023-08-03
"530330317044000",9,"Kent - South",4,"South",2023-08-03
"530330297012046",9,"Kent - South",4,"South",2023-08-03
"530330297013020",9,"Kent - South",4,"South",2023-08-03
"530330317041010",9,"Kent - South",4,"South",2023-08-03
"530330297012037",9,"Kent - South",4,"South",2023-08-03
"530330295071006",9,"Kent - South",4,"South",2023-08-03
"530330297022001",9,"Kent - South",4,"South",2023-08-03
"530330296042006",9,"Kent - South",4,"South",2023-08-03
"530330297012045",9,"Kent - South",4,"South",2023-08-03
"530330295071005",9,"Kent - South",4,"South",2023-08-03
"530330296033006",9,"Kent - South",4,"South",2023-08-03
"530330295081011",9,"Kent - South",4,"South",2023-08-03
"530330297013017",9,"Kent - South",4,"South",2023-08-03
"530330317043014",9,"Kent - South",4,"South",2023-08-03
"530330296043006",9,"Kent - South",4,"South",2023-08-03
"530330295071001",9,"Kent - South",4,"South",2023-08-03
"530330317041011",9,"Kent - South",4,"South",2023-08-03
"530330295071000",9,"Kent - South",4,"South",2023-08-03
"530330297012034",9,"Kent - South",4,"South",2023-08-03
"530330317041014",9,"Kent - South",4,"South",2023-08-03
"530330297012041",9,"Kent - South",4,"South",2023-08-03
"530330296041000",9,"Kent - South",4,"South",2023-08-03
"530330297011003",9,"Kent - South",4,"South",2023-08-03
"530330296032002",9,"Kent - South",4,"South",2023-08-03
"530330317043013",9,"Kent - South",4,"South",2023-08-03
"530330297012043",9,"Kent - South",4,"South",2023-08-03
"530330297012047",9,"Kent - South",4,"South",2023-08-03
"530330297012035",9,"Kent - South",4,"South",2023-08-03
"530330297021010",9,"Kent - South",4,"South",2023-08-03
"530330296042003",9,"Kent - South",4,"South",2023-08-03
"530330297021011",9,"Kent - South",4,"South",2023-08-03
"530330317073011",9,"Kent - South",4,"South",2023-08-03
"530330295082007",9,"Kent - South",4,"South",2023-08-03
"530330295071007",9,"Kent - South",4,"South",2023-08-03
"530330317043011",9,"Kent - South",4,"South",2023-08-03
"530330317081007",9,"Kent - South",4,"South",2023-08-03
"530330296041001",9,"Kent - South",4,"South",2023-08-03
"530330297012042",9,"Kent - South",4,"South",2023-08-03
"530330296043005",9,"Kent - South",4,"South",2023-08-03
"530330297013019",9,"Kent - South",4,"South",2023-08-03
"530330296042001",9,"Kent - South",4,"South",2023-08-03
"530330296043009",9,"Kent - South",4,"South",2023-08-03
"530330292032037",9,"Kent - South",4,"South",2023-08-03
"530330317043003",9,"Kent - South",4,"South",2023-08-03
"530330297011001",9,"Kent - South",4,"South",2023-08-03
"530330297012026",9,"Kent - South",4,"South",2023-08-03
"530330296033005",9,"Kent - South",4,"South",2023-08-03
"530330317043009",9,"Kent - South",4,"South",2023-08-03
"530330297013015",9,"Kent - South",4,"South",2023-08-03
"530330297013014",9,"Kent - South",4,"South",2023-08-03
"530330295081009",9,"Kent - South",4,"South",2023-08-03
"530330297013016",9,"Kent - South",4,"South",2023-08-03
"530330317041006",9,"Kent - South",4,"South",2023-08-03
"530330297013018",9,"Kent - South",4,"South",2023-08-03
"530330296033000",9,"Kent - South",4,"South",2023-08-03
"530330297011010",9,"Kent - South",4,"South",2023-08-03
"530330296033001",9,"Kent - South",4,"South",2023-08-03
"530330297011011",9,"Kent - South",4,"South",2023-08-03
"530330297011002",9,"Kent - South",4,"South",2023-08-03
"530330297022003",9,"Kent - South",4,"South",2023-08-03
"530330317044001",9,"Kent - South",4,"South",2023-08-03
"530330295072000",9,"Kent - South",4,"South",2023-08-03
"530330295071003",9,"Kent - South",4,"South",2023-08-03
"530330297011006",9,"Kent - South",4,"South",2023-08-03
"530330295072002",9,"Kent - South",4,"South",2023-08-03
"530330297021004",9,"Kent - South",4,"South",2023-08-03
"530330297021006",9,"Kent - South",4,"South",2023-08-03
"530330297012044",9,"Kent - South",4,"South",2023-08-03
"530330295043007",9,"Kent - South",4,"South",2023-08-03
"530330296042002",9,"Kent - South",4,"South",2023-08-03
"530330297012049",9,"Kent - South",4,"South",2023-08-03
"530330297022012",9,"Kent - South",4,"South",2023-08-03
"530330297013009",9,"Kent - South",4,"South",2023-08-03
"530330297013008",9,"Kent - South",4,"South",2023-08-03
"530330317043010",9,"Kent - South",4,"South",2023-08-03
"530330296043002",9,"Kent - South",4,"South",2023-08-03
"530330295072001",9,"Kent - South",4,"South",2023-08-03
"530330317042001",9,"Kent - South",4,"South",2023-08-03
"530330296043003",9,"Kent - South",4,"South",2023-08-03
"530330296043007",9,"Kent - South",4,"South",2023-08-03
"530330292032036",9,"Kent - South",4,"South",2023-08-03
"530330317043002",9,"Kent - South",4,"South",2023-08-03
"530330297022000",9,"Kent - South",4,"South",2023-08-03
"530330296043008",9,"Kent - South",4,"South",2023-08-03
"530330297011000",9,"Kent - South",4,"South",2023-08-03
"530330297012028",9,"Kent - South",4,"South",2023-08-03
"530330296042004",9,"Kent - South",4,"South",2023-08-03
"530330295082008",9,"Kent - South",4,"South",2023-08-03
"530330297013013",9,"Kent - South",4,"South",2023-08-03
"530330297011004",9,"Kent - South",4,"South",2023-08-03
"530330296032001",9,"Kent - South",4,"South",2023-08-03
"530330317083006",9,"Kent - South",4,"South",2023-08-03
"530330296032003",9,"Kent - South",4,"South",2023-08-03
"530330317043012",9,"Kent - South",4,"South",2023-08-03
"530330317041007",9,"Kent - South",4,"South",2023-08-03
"530330317041009",9,"Kent - South",4,"South",2023-08-03
"530330297012033",9,"Kent - South",4,"South",2023-08-03
"530330297012029",9,"Kent - South",4,"South",2023-08-03
"530330297021012",9,"Kent - South",4,"South",2023-08-03
"530330297022002",9,"Kent - South",4,"South",2023-08-03
"530330295071002",9,"Kent - South",4,"South",2023-08-03
"530330296024003",9,"Kent - South",4,"South",2023-08-03
"530330296024002",9,"Kent - South",4,"South",2023-08-03
"530330295081008",9,"Kent - South",4,"South",2023-08-03
"530330297011017",9,"Kent - South",4,"South",2023-08-03
"530330297011018",9,"Kent - South",4,"South",2023-08-03
"530330297021005",9,"Kent - South",4,"South",2023-08-03
"530330296041005",9,"Kent - South",4,"South",2023-08-03
"530330297021008",9,"Kent - South",4,"South",2023-08-03
"530330296042000",9,"Kent - South",4,"South",2023-08-03
"530330297021009",9,"Kent - South",4,"South",2023-08-03
"530330297013002",9,"Kent - South",4,"South",2023-08-03
"530330295072009",9,"Kent - South",4,"South",2023-08-03
"530330317043005",9,"Kent - South",4,"South",2023-08-03
"530330297022004",9,"Kent - South",4,"South",2023-08-03
"530330297022005",9,"Kent - South",4,"South",2023-08-03
"530330317043008",9,"Kent - South",4,"South",2023-08-03
"530330295081007",9,"Kent - South",4,"South",2023-08-03
"530330317042000",9,"Kent - South",4,"South",2023-08-03
"530330297021019",9,"Kent - South",4,"South",2023-08-03
"530330297021020",9,"Kent - South",4,"South",2023-08-03
"530330295081010",9,"Kent - South",4,"South",2023-08-03
"530330317043001",9,"Kent - South",4,"South",2023-08-03
"530330297013004",9,"Kent - South",4,"South",2023-08-03
"530330297022011",9,"Kent - South",4,"South",2023-08-03
"530330297013001",9,"Kent - South",4,"South",2023-08-03
"530330297012004",9,"Kent - South",4,"South",2023-08-03
"530330296024001",9,"Kent - South",4,"South",2023-08-03
"530330296043000",9,"Kent - South",4,"South",2023-08-03
"530330296043001",9,"Kent - South",4,"South",2023-08-03
