"GEOID20","hra20_id","s2t_fraction","isect_amount","tcoverage_amount","target_amount","hra_name","source_id","target_id","method","creation_date"
"53033030503",9,0.00475414575847553,163057.016904429,209714622.971705,209714622.971732,"Kent - South","53033030503",9,"geographic overlap",2023-08-03
"53033031704",9,0.628974685629481,38806235.1774639,209714622.971705,209714622.971732,"Kent - South","53033031704",9,"geographic overlap",2023-08-03
"53033031707",9,0.0484863843038587,1942873.76147658,209714622.971705,209714622.971732,"Kent - South","53033031707",9,"geographic overlap",2023-08-03
"53033031708",9,0.232131727815399,10146616.4844673,209714622.971705,209714622.971732,"Kent - South","53033031708",9,"geographic overlap",2023-08-03
"53033031603",10,0.0189590862765883,11732489.5101789,172432092.597147,172432092.597151,"Maple Valley","53033031603",10,"geographic overlap",2023-08-03
"53033031604",10,0.913174783086559,40862232.665351,172432092.597147,172432092.597151,"Maple Valley","53033031604",10,"geographic overlap",2023-08-03
"53033031605",10,0.00345302023730866,630237.250725234,172432092.597147,172432092.597151,"Maple Valley","53033031605",10,"geographic overlap",2023-08-03
"53033032003",10,6.53652907990409e-15,8.58241764944978e-06,172432092.597147,172432092.597151,"Maple Valley","53033032003",10,"geographic overlap",2023-08-03
"53033032006",10,0.120684436884769,10051442.6081979,172432092.597147,172432092.597151,"Maple Valley","53033032006",10,"geographic overlap",2023-08-03
"53033032007",10,0.0465505241117424,5905651.11323462,172432092.597147,172432092.597151,"Maple Valley","53033032007",10,"geographic overlap",2023-08-03
"53033032008",10,0.953471415834615,25153582.3410699,172432092.597147,172432092.597151,"Maple Valley","53033032008",10,"geographic overlap",2023-08-03
"53033032010",10,0.691523470900058,39321670.4974732,172432092.597147,172432092.597151,"Maple Valley","53033032010",10,"geographic overlap",2023-08-03
"53033032011",10,0.99999999999991,38774786.6109073,172432092.597147,172432092.597151,"Maple Valley","53033032011",10,"geographic overlap",2023-08-03
"53033031704",11,0.179533994671429,11076818.4773547,170503535.057953,170503535.057947,"Covington","53033031704",11,"geographic overlap",2023-08-03
"53033031705",11,0.543191771070754,29552565.1491008,170503535.057953,170503535.057947,"Covington","53033031705",11,"geographic overlap",2023-08-03
"53033031707",11,0.176966511324692,7091136.95420324,170503535.057953,170503535.057947,"Covington","53033031707",11,"geographic overlap",2023-08-03
"53033031708",11,0.194557335544527,8504217.35360546,170503535.057953,170503535.057947,"Covington","53033031708",11,"geographic overlap",2023-08-03
"53033031709",11,1.00000000000004,23283509.1092849,170503535.057953,170503535.057947,"Covington","53033031709",11,"geographic overlap",2023-08-03
"53033031710",11,0.999999999999816,21944852.2124606,170503535.057953,170503535.057947,"Covington","53033031710",11,"geographic overlap",2023-08-03
"53033031800",11,0.000258973926464375,78539.295152857,170503535.057953,170503535.057947,"Covington","53033031800",11,"geographic overlap",2023-08-03
"53033032005",11,0.622897220236072,42789022.1828567,170503535.057953,170503535.057947,"Covington","53033032005",11,"geographic overlap",2023-08-03
"53033032006",11,0.11469359380834,9552483.36447252,170503535.057953,170503535.057947,"Covington","53033032006",11,"geographic overlap",2023-08-03
"53033032007",11,0.131086886187913,16630390.9594614,170503535.057953,170503535.057947,"Covington","53033032007",11,"geographic overlap",2023-08-03
"53033032008",11,4.0245081739269e-15,1.06170773506165e-07,170503535.057953,170503535.057947,"Covington","53033032008",11,"geographic overlap",2023-08-03
"53033029203",12,0.847777217912355,18333985.559227,106777102.461422,106777102.461416,"Kent - Central","53033029203",12,"geographic overlap",2023-08-03
"53033029206",12,1.30369414558221e-14,2.45482354241985e-06,106777102.461422,106777102.461416,"Kent - Central","53033029206",12,"geographic overlap",2023-08-03
"53033029207",12,0.036504766915027,886848.018023484,106777102.461422,106777102.461416,"Kent - Central","53033029207",12,"geographic overlap",2023-08-03
"53033029208",12,0.291814534805491,6216548.3075701,106777102.461422,106777102.461416,"Kent - Central","53033029208",12,"geographic overlap",2023-08-03
"53033029406",12,0.134654756884409,3927715.45309149,106777102.461422,106777102.461416,"Kent - Central","53033029406",12,"geographic overlap",2023-08-03
"53033029407",12,0.50574089835481,7266076.52724371,106777102.461422,106777102.461416,"Kent - Central","53033029407",12,"geographic overlap",2023-08-03
"53033029408",12,0.461092162610097,6273653.06338612,106777102.461422,106777102.461416,"Kent - Central","53033029408",12,"geographic overlap",2023-08-03
"53033029504",12,0.983781546325905,19945041.1189535,106777102.461422,106777102.461416,"Kent - Central","53033029504",12,"geographic overlap",2023-08-03
