"ZIP","hra20_id","s2t_fraction","isect_amount","tcoverage_amount","target_amount","hra20_name","source_id","target_id","method","creation_date"
98005,35,0.190665627930194,40313126.6172898,221765333.179486,221765354.413292,"Bellevue - West",98005,35,"geographic overlap",2026-04-13
98006,35,0.10464285965351,36068851.5809783,221765333.179486,221765354.413292,"Bellevue - West",98006,35,"geographic overlap",2026-04-13
98039,35,0.00391180490221381,607034.477236189,221765333.179486,221765354.413292,"Bellevue - West",98039,35,"geographic overlap",2026-04-13
98040,35,0.00963992227321882,3428254.047351,221765333.179486,221765354.413292,"Bellevue - West",98040,35,"geographic overlap",2026-04-13
98004,36,0.0224513190496326,5629564.51525478,218074985.298115,218075027.108215,"Bellevue - Central",98004,36,"geographic overlap",2026-04-13
98005,36,0.376186769097515,79538535.7025629,218074985.298115,218075027.108215,"Bellevue - Central",98005,36,"geographic overlap",2026-04-13
98006,36,0.120628931345503,41579014.9034504,218074985.298115,218075027.108215,"Bellevue - Central",98006,36,"geographic overlap",2026-04-13
98007,36,0.657718171097924,76273541.6608933,218074985.298115,218075027.108215,"Bellevue - Central",98007,36,"geographic overlap",2026-04-13
98008,36,0.0679284525431493,15017227.9678658,218074985.298115,218075027.108215,"Bellevue - Central",98008,36,"geographic overlap",2026-04-13
98052,36,6.51291575034836e-05,37100.5480880588,218074985.298115,218075027.108215,"Bellevue - Central",98052,36,"geographic overlap",2026-04-13
98008,37,0.00844274962807491,1866474.07814683,674485436.350731,674485501.214559,"Sammamish",98008,37,"geographic overlap",2026-04-13
98024,37,4.51281712623418e-06,9898.86064697457,674485436.350731,674485501.214559,"Sammamish",98024,37,"geographic overlap",2026-04-13
98027,37,4.32140973780334e-06,6957.82058426738,674485436.350731,674485501.214559,"Sammamish",98027,37,"geographic overlap",2026-04-13
98029,37,0.205264387395967,56700620.349597,674485436.350731,674485501.214559,"Sammamish",98029,37,"geographic overlap",2026-04-13
98052,37,0.00866862728716919,4938046.73441196,674485436.350731,674485501.214559,"Sammamish",98052,37,"geographic overlap",2026-04-13
98053,37,2.1885479353775e-05,16919.0587341733,674485436.350731,674485501.214559,"Sammamish",98053,37,"geographic overlap",2026-04-13
98074,37,0.79746452295992,299812266.799534,674485436.350731,674485501.214559,"Sammamish",98074,37,"geographic overlap",2026-04-13
98075,37,0.92600873789584,311134252.649075,674485436.350731,674485501.214559,"Sammamish",98075,37,"geographic overlap",2026-04-13
98014,38,0.964965218637051,1119203705.15658,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98014,38,"geographic overlap",2026-04-13
98019,38,0.99576019287361,3176826157.04231,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98019,38,"geographic overlap",2026-04-13
98024,38,0.969332488860206,2126230015.40043,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98024,38,"geographic overlap",2026-04-13
98027,38,0.123729310506788,199214236.963086,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98027,38,"geographic overlap",2026-04-13
98029,38,0.394182294179954,108885817.429769,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98029,38,"geographic overlap",2026-04-13
98045,38,0.756263260264624,6092965163.91311,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98045,38,"geographic overlap",2026-04-13
98050,38,1.00000000000001,39535869.2622839,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98050,38,"geographic overlap",2026-04-13
98053,38,0.0337022616909858,26054286.3058613,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98053,38,"geographic overlap",2026-04-13
98065,38,0.808591397222043,1944797262.28962,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98065,38,"geographic overlap",2026-04-13
98075,38,5.27521705352746e-05,17724.4625060497,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98075,38,"geographic overlap",2026-04-13
98077,38,0.00157747665664783,781740.745355844,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98077,38,"geographic overlap",2026-04-13
98224,38,0.998848246213866,1718782785.23944,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98224,38,"geographic overlap",2026-04-13
98288,38,0.999694414838012,8746757300.18454,25300052064.3949,25306956027.69,"Duvall, Carnation, Skykomish, and Northeast King County",98288,38,"geographic overlap",2026-04-13
98101,39,0.833770116672401,20406131.1780819,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98101,39,"geographic overlap",2026-04-13
98104,39,0.51974662160294,20079483.8958615,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98104,39,"geographic overlap",2026-04-13
98109,39,0.00110076453736816,73069.1942818146,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98109,39,"geographic overlap",2026-04-13
98116,39,0.0909694646468079,33694386.1451044,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98116,39,"geographic overlap",2026-04-13
98119,39,0.132762519555423,14875120.0002315,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98119,39,"geographic overlap",2026-04-13
98121,39,0.82776311355791,23045247.0259298,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98121,39,"geographic overlap",2026-04-13
98122,39,0.088776669826903,7922486.99532192,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98122,39,"geographic overlap",2026-04-13
98126,39,0.0169163702450282,1790851.84965146,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98126,39,"geographic overlap",2026-04-13
98154,39,1.00000000000019,76422.867269814,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98154,39,"geographic overlap",2026-04-13
98164,39,0.999999999999617,77739.8023737371,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98164,39,"geographic overlap",2026-04-13
98199,39,0.000493321277740774,205705.575289816,122246644.529398,122246677.45759,"Seattle - Downtown, Belltown, and First Hill",98199,39,"geographic overlap",2026-04-13
98004,40,0.0989352282804803,24807551.3605753,381642661.504123,381642737.661951,"Bellevue - Northeast",98004,40,"geographic overlap",2026-04-13
98005,40,0.433072999747162,91566198.1808736,381642661.504123,381642737.661951,"Bellevue - Northeast",98005,40,"geographic overlap",2026-04-13
98006,40,0.00164139600008454,565765.011666276,381642661.504123,381642737.661951,"Bellevue - Northeast",98006,40,"geographic overlap",2026-04-13
98007,40,0.340559710846634,39493656.1505082,381642661.504123,381642737.661951,"Bellevue - Northeast",98007,40,"geographic overlap",2026-04-13
98008,40,0.916115752690337,202529552.610738,381642661.504123,381642737.661951,"Bellevue - Northeast",98008,40,"geographic overlap",2026-04-13
98027,40,5.50809008882093e-06,8868.47231002874,381642661.504123,381642737.661951,"Bellevue - Northeast",98027,40,"geographic overlap",2026-04-13
98033,40,0.0626788709667633,20825335.3870921,381642661.504123,381642737.661951,"Bellevue - Northeast",98033,40,"geographic overlap",2026-04-13
98052,40,0.000541435638749709,308426.513131972,381642661.504123,381642737.661951,"Bellevue - Northeast",98052,40,"geographic overlap",2026-04-13
98074,40,0.00146278789406802,549945.159616202,381642661.504123,381642737.661951,"Bellevue - Northeast",98074,40,"geographic overlap",2026-04-13
98075,40,0.00293862357048551,987362.657611132,381642661.504123,381642737.661951,"Bellevue - Northeast",98075,40,"geographic overlap",2026-04-13
98039,41,0.00463019700723248,718514.672905922,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98039,41,"geographic overlap",2026-04-13
98040,41,0.00731240226365221,2600516.05663556,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98040,41,"geographic overlap",2026-04-13
98102,41,0.41893578784367,18284741.0476526,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98102,41,"geographic overlap",2026-04-13
98103,41,0.00447493729986095,644963.154496193,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98103,41,"geographic overlap",2026-04-13
98105,41,0.000489907466668231,73305.4697482887,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98105,41,"geographic overlap",2026-04-13
98109,41,0.00365988794359934,242944.838902534,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98109,41,"geographic overlap",2026-04-13
98112,41,0.739280750093356,104149925.839409,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98112,41,"geographic overlap",2026-04-13
98122,41,0.451187613523063,40264272.2187757,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98122,41,"geographic overlap",2026-04-13
98144,41,0.228409357758661,31732283.97204,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98144,41,"geographic overlap",2026-04-13
98195,41,0.00312498870877774,83759.7764127702,198795227.046979,198795253.432325,"Seattle - Montlake, Madison Park, and Madrona",98195,41,"geographic overlap",2026-04-13
98101,42,0.0381922470608128,934737.271010729,47102988.3255437,47103008.159032,"Seattle - Capitol Hill",98101,42,"geographic overlap",2026-04-13
98102,42,0.321242600674572,14020854.5969362,47102988.3255437,47103008.159032,"Seattle - Capitol Hill",98102,42,"geographic overlap",2026-04-13
98104,42,0.0190753266560638,736941.229588866,47102988.3255437,47103008.159032,"Seattle - Capitol Hill",98104,42,"geographic overlap",2026-04-13
98109,42,0.0069459633259643,461075.849111855,47102988.3255437,47103008.159032,"Seattle - Capitol Hill",98109,42,"geographic overlap",2026-04-13
98112,42,0.15585255205221,21956518.8679275,47102988.3255437,47103008.159032,"Seattle - Capitol Hill",98112,42,"geographic overlap",2026-04-13
98122,42,0.100770908030908,8992860.51096858,47102988.3255437,47103008.159032,"Seattle - Capitol Hill",98122,42,"geographic overlap",2026-04-13
98101,43,0.128037636266505,3133660.88462536,41293902.2028658,41293912.7340116,"Seattle - South Lake Union, Cascade, and Eastlake",98101,43,"geographic overlap",2026-04-13
98102,43,0.24977650137117,10901667.4628541,41293902.2028658,41293912.7340116,"Seattle - South Lake Union, Cascade, and Eastlake",98102,43,"geographic overlap",2026-04-13
98109,43,0.338594342496848,22476029.1186148,41293902.2028658,41293912.7340116,"Seattle - South Lake Union, Cascade, and Eastlake",98109,43,"geographic overlap",2026-04-13
98121,43,0.171784408194265,4782544.73677152,41293902.2028658,41293912.7340116,"Seattle - South Lake Union, Cascade, and Eastlake",98121,43,"geographic overlap",2026-04-13
98103,44,0.00268468369548113,386937.726505309,87940738.9612793,87940756.4081482,"Seattle - Queen Anne",98103,44,"geographic overlap",2026-04-13
98107,44,0.00401385246461222,269635.122891182,87940738.9612793,87940756.4081482,"Seattle - Queen Anne",98107,44,"geographic overlap",2026-04-13
98109,44,0.625096794401875,41494177.5143811,87940738.9612793,87940756.4081482,"Seattle - Queen Anne",98109,44,"geographic overlap",2026-04-13
98119,44,0.408639264733982,45785196.9070745,87940738.9612793,87940756.4081482,"Seattle - Queen Anne",98119,44,"geographic overlap",2026-04-13
98121,44,0.000172112912603945,4791.69042730326,87940738.9612793,87940756.4081482,"Seattle - Queen Anne",98121,44,"geographic overlap",2026-04-13
98107,45,0.0022757437038789,152875.682072062,472925767.243739,472925798.519049,"Seattle - Magnolia and Interbay",98107,45,"geographic overlap",2026-04-13
98116,45,0.0244393913551365,9052161.54308975,472925767.243739,472925798.519049,"Seattle - Magnolia and Interbay",98116,45,"geographic overlap",2026-04-13
98117,45,0.00142229027413143,253295.696032472,472925767.243739,472925798.519049,"Seattle - Magnolia and Interbay",98117,45,"geographic overlap",2026-04-13
98119,45,0.4548816805765,50966339.0476537,472925767.243739,472925798.519049,"Seattle - Magnolia and Interbay",98119,45,"geographic overlap",2026-04-13
98121,45,0.000280365334879046,7805.47996639274,472925767.243739,472925798.519049,"Seattle - Magnolia and Interbay",98121,45,"geographic overlap",2026-04-13
98199,45,0.989237732105371,412493289.794925,472925767.243739,472925798.519049,"Seattle - Magnolia and Interbay",98199,45,"geographic overlap",2026-04-13
98102,46,0.00522684016084793,228129.039370202,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98102,46,"geographic overlap",2026-04-13
98103,46,0.338538423826476,48792819.9029912,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98103,46,"geographic overlap",2026-04-13
98105,46,0.125591157219018,18792362.6450994,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98105,46,"geographic overlap",2026-04-13
98107,46,0.174538318188449,11724810.8366906,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98107,46,"geographic overlap",2026-04-13
98109,46,0.0246022472948259,1633107.10540599,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98109,46,"geographic overlap",2026-04-13
98115,46,0.0012189060106927,296578.650702906,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98115,46,"geographic overlap",2026-04-13
98195,46,0.00102683316157938,27522.440572512,81495330.6208328,81495346.6528996,"Seattle - Fremont and Wallingford",98195,46,"geographic overlap",2026-04-13
98102,47,0.00481826994995473,210296.711068962,51539407.549382,51539423.9187971,"Seattle - University District",98102,47,"geographic overlap",2026-04-13
98105,47,0.144752097265913,21659438.1777684,51539407.549382,51539423.9187971,"Seattle - University District",98105,47,"geographic overlap",2026-04-13
98112,47,0.00311485639655237,438821.195682928,51539407.549382,51539423.9187971,"Seattle - University District",98112,47,"geographic overlap",2026-04-13
98115,47,0.0105181739955985,2559234.11986476,51539407.549382,51539423.9187971,"Seattle - University District",98115,47,"geographic overlap",2026-04-13
98195,47,0.995089846434312,26671617.3449969,51539407.549382,51539423.9187971,"Seattle - University District",98195,47,"geographic overlap",2026-04-13
98005,48,2.0824805896774e-05,4403.06439084287,276622304.012562,276622349.015026,"Redmond - South",98005,48,"geographic overlap",2026-04-13
98007,48,0.00172211805553843,199708.703554323,276622304.012562,276622349.015026,"Redmond - South",98007,48,"geographic overlap",2026-04-13
98008,48,0.000632523507435536,139834.625264866,276622304.012562,276622349.015026,"Redmond - South",98008,48,"geographic overlap",2026-04-13
98033,48,0.0341556749468775,11348375.8588824,276622304.012562,276622349.015026,"Redmond - South",98033,48,"geographic overlap",2026-04-13
98034,48,0.000519581019991965,168978.829229441,276622304.012562,276622349.015026,"Redmond - South",98034,48,"geographic overlap",2026-04-13
98052,48,0.450020289375516,256352147.433896,276622304.012562,276622349.015026,"Redmond - South",98052,48,"geographic overlap",2026-04-13
98053,48,0.0101459651316234,7843565.00499504,276622304.012562,276622349.015026,"Redmond - South",98053,48,"geographic overlap",2026-04-13
98074,48,0.00150360463108011,565290.492348413,276622304.012562,276622349.015026,"Redmond - South",98074,48,"geographic overlap",2026-04-13
98004,49,0.00107213669023767,268833.321263745,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98004,49,"geographic overlap",2026-04-13
98033,49,0.0100168481815577,3328142.63698429,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98033,49,"geographic overlap",2026-04-13
98039,49,0.0339943352961333,5275246.10028523,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98039,49,"geographic overlap",2026-04-13
98105,49,0.54593927808279,81689580.0875854,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98105,49,"geographic overlap",2026-04-13
98112,49,0.0391343298670298,5513247.23782059,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98112,49,"geographic overlap",2026-04-13
98115,49,0.590154854865281,143593787.401415,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98115,49,"geographic overlap",2026-04-13
98125,49,0.0263217401204668,4740082.60561262,244408919.390967,244408947.867438,"Seattle - Laurelhurst, Sand Point, and Wedgwood",98125,49,"geographic overlap",2026-04-13
98105,50,0.181707915736913,27189183.7261941,71351712.5468876,71351725.0627302,"Seattle - Ravenna and Bryant",98105,50,"geographic overlap",2026-04-13
98115,50,0.181419655590543,44142203.0854142,71351712.5468876,71351725.0627302,"Seattle - Ravenna and Bryant",98115,50,"geographic overlap",2026-04-13
98195,50,0.000758331695302899,20325.7352792584,71351712.5468876,71351725.0627302,"Seattle - Ravenna and Bryant",98195,50,"geographic overlap",2026-04-13
98004,51,0.0159633552631529,4002737.57346661,361376983.765258,361377016.53895,"Kirkland - South",98004,51,"geographic overlap",2026-04-13
98005,51,5.37784191362341e-05,11370.5665958335,361376983.765258,361377016.53895,"Kirkland - South",98005,51,"geographic overlap",2026-04-13
98033,51,0.891354287619641,296156451.162703,361376983.765258,361377016.53895,"Kirkland - South",98033,51,"geographic overlap",2026-04-13
98034,51,0.18319204027984,59577958.5850126,361376983.765258,361377016.53895,"Kirkland - South",98034,51,"geographic overlap",2026-04-13
98039,51,0.0021757952354934,337640.234205764,361376983.765258,361377016.53895,"Kirkland - South",98039,51,"geographic overlap",2026-04-13
98052,51,5.72472342525076e-05,32610.6439681785,361376983.765258,361377016.53895,"Kirkland - South",98052,51,"geographic overlap",2026-04-13
98115,51,0.00517112685543316,1258214.99930611,361376983.765258,361377016.53895,"Kirkland - South",98115,51,"geographic overlap",2026-04-13
98103,52,0.504068426862423,72650305.6660087,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98103,52,"geographic overlap",2026-04-13
98105,52,0.000851732930529435,127445.868496692,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98105,52,"geographic overlap",2026-04-13
98107,52,0.0875076915040323,5878429.10536398,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98107,52,"geographic overlap",2026-04-13
98115,52,0.0772171384246238,18788121.9094982,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98115,52,"geographic overlap",2026-04-13
98117,52,0.136281455381234,24270366.4117989,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98117,52,"geographic overlap",2026-04-13
98133,52,0.012539202133702,2453568.17913437,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98133,52,"geographic overlap",2026-04-13
98177,52,0.00104179098801798,537770.383921381,124706007.524222,124706035.163182,"Seattle - Green Lake and Phinney Ridge",98177,52,"geographic overlap",2026-04-13
98052,53,0.328976688047785,187400173.787206,190543831.011724,190543833.368223,"Redmond - North",98052,53,"geographic overlap",2026-04-13
98053,53,0.00406644638827048,3143657.22451713,190543831.011724,190543833.368223,"Redmond - North",98053,53,"geographic overlap",2026-04-13
98014,54,0.0350347813630916,40634684.3944345,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98014,54,"geographic overlap",2026-04-13
98019,54,0.00284964017694642,9091357.05270268,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98019,54,"geographic overlap",2026-04-13
98024,54,0.0300510590331979,65916973.2215283,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98024,54,"geographic overlap",2026-04-13
98034,54,6.43096727375763e-05,20914.8771590851,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98034,54,"geographic overlap",2026-04-13
98052,54,0.211612431099898,120544123.047084,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98052,54,"geographic overlap",2026-04-13
98053,54,0.952063441309812,736013912.32043,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98053,54,"geographic overlap",2026-04-13
98072,54,0.403244691909991,209657203.045116,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98072,54,"geographic overlap",2026-04-13
98074,54,0.199569084514975,75029368.5660917,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98074,54,"geographic overlap",2026-04-13
98075,54,0.0668068242959698,22446755.0883118,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98075,54,"geographic overlap",2026-04-13
98077,54,0.845148980577263,418825464.851679,1698180756.46454,1698182881.77583,"Bear Creek and Greater Sammamish",98077,54,"geographic overlap",2026-04-13
98107,55,0.731664394139135,49150391.1935307,337825462.098806,337825512.640419,"Seattle - Ballard",98107,55,"geographic overlap",2026-04-13
98117,55,0.862256402062468,153559255.442595,337825462.098806,337825512.640419,"Seattle - Ballard",98117,55,"geographic overlap",2026-04-13
98119,55,0.00371653513384482,416411.998553097,337825462.098806,337825512.640419,"Seattle - Ballard",98119,55,"geographic overlap",2026-04-13
98133,55,0.0253906552705333,4968235.07228673,337825462.098806,337825512.640419,"Seattle - Ballard",98133,55,"geographic overlap",2026-04-13
98177,55,0.243374986851579,125629671.998828,337825462.098806,337825512.640419,"Seattle - Ballard",98177,55,"geographic overlap",2026-04-13
98199,55,0.00983617210374166,4101496.39301192,337825462.098806,337825512.640419,"Seattle - Ballard",98199,55,"geographic overlap",2026-04-13
98034,56,0.000410284535391275,133433.281382054,194271421.719351,194271444.803199,"Seattle - Northgate and Lake City",98034,56,"geographic overlap",2026-04-13
98103,56,0.0461253875785019,6647953.58717416,194271421.719351,194271444.803199,"Seattle - Northgate and Lake City",98103,56,"geographic overlap",2026-04-13
98115,56,0.123842782223108,30132860.884122,194271421.719351,194271444.803199,"Seattle - Northgate and Lake City",98115,56,"geographic overlap",2026-04-13
98125,56,0.8455149590161,152262378.23468,194271421.719351,194271444.803199,"Seattle - Northgate and Lake City",98125,56,"geographic overlap",2026-04-13
98133,56,0.0223198282038584,4367360.83052239,194271421.719351,194271444.803199,"Seattle - Northgate and Lake City",98133,56,"geographic overlap",2026-04-13
98155,56,0.00314693005674012,727434.901470167,194271421.719351,194271444.803199,"Seattle - Northgate and Lake City",98155,56,"geographic overlap",2026-04-13
98011,57,0.00027034295888902,53484.8161157165,270346255.853253,270346280.248989,"Kirkland - North",98011,57,"geographic overlap",2026-04-13
98028,57,0.00558681607137208,1114214.39761508,270346255.853253,270346280.248989,"Kirkland - North",98028,57,"geographic overlap",2026-04-13
98033,57,0.000674263280829293,224026.992603568,270346255.853253,270346280.248989,"Kirkland - North",98033,57,"geographic overlap",2026-04-13
98034,57,0.807809350012895,262716829.432848,270346255.853253,270346280.248989,"Kirkland - North",98034,57,"geographic overlap",2026-04-13
98052,57,5.66047717875913e-05,32244.667952396,270346255.853253,270346280.248989,"Kirkland - North",98052,57,"geographic overlap",2026-04-13
98072,57,0.000333446638496506,173367.414362836,270346255.853253,270346280.248989,"Kirkland - North",98072,57,"geographic overlap",2026-04-13
98115,57,0.0104573620346237,2544437.63090312,270346255.853253,270346280.248989,"Kirkland - North",98115,57,"geographic overlap",2026-04-13
98125,57,0.0193669684164895,3487650.50085232,270346255.853253,270346280.248989,"Kirkland - North",98125,57,"geographic overlap",2026-04-13
98103,58,0.104108140736922,15004883.9478723,263902568.366301,264088895.441724,"Seattle - Broadview, Haller Lake, and Licton Springs",98103,58,"geographic overlap",2026-04-13
98125,58,0.103990442935653,18726850.4078102,263902568.366301,264088895.441724,"Seattle - Broadview, Haller Lake, and Licton Springs",98125,58,"geographic overlap",2026-04-13
98133,58,0.365588743386411,71535405.3518071,263902568.366301,264088895.441724,"Seattle - Broadview, Haller Lake, and Licton Springs",98133,58,"geographic overlap",2026-04-13
98177,58,0.307315101199922,158635428.658812,263902568.366301,264088895.441724,"Seattle - Broadview, Haller Lake, and Licton Springs",98177,58,"geographic overlap",2026-04-13
98011,59,0.000529808419159242,104817.621260568,316806594.701367,316814419.069328,"Kenmore and Lake Forest Park",98011,59,"geographic overlap",2026-04-13
98028,59,0.992631098414085,197966757.316536,316806594.701367,316814419.069328,"Kenmore and Lake Forest Park",98028,59,"geographic overlap",2026-04-13
98034,59,0.00100800415084645,327824.448381665,316806594.701367,316814419.069328,"Kenmore and Lake Forest Park",98034,59,"geographic overlap",2026-04-13
98125,59,0.00472392951834388,850696.649900845,316806594.701367,316814419.069328,"Kenmore and Lake Forest Park",98125,59,"geographic overlap",2026-04-13
98155,59,0.508556955773308,117556498.665288,316806594.701367,316814419.069328,"Kenmore and Lake Forest Park",98155,59,"geographic overlap",2026-04-13
98011,60,0.998255586907125,197495495.061635,359059362.254354,359061870.527189,"Bothell and Woodinville",98011,60,"geographic overlap",2026-04-13
98028,60,0.00168987601562255,337022.762649965,359059362.254354,359061870.527189,"Bothell and Woodinville",98028,60,"geographic overlap",2026-04-13
98034,60,0.00699643032828157,2275388.36133131,359059362.254354,359061870.527189,"Bothell and Woodinville",98034,60,"geographic overlap",2026-04-13
98052,60,1.54738775628272e-06,881.462866455317,359059362.254354,359061870.527189,"Bothell and Woodinville",98052,60,"geographic overlap",2026-04-13
98072,60,0.305717974650592,158950574.605872,359059362.254354,359061870.527189,"Bothell and Woodinville",98072,60,"geographic overlap",2026-04-13
98125,61,8.19599929767627e-05,14759.5537106304,453396770.353838,453418569.64222,"Shoreline",98125,61,"geographic overlap",2026-04-13
98133,61,0.57395898145644,112307583.689468,453396770.353838,453418569.64222,"Shoreline",98133,61,"geographic overlap",2026-04-13
98155,61,0.488137388897732,112836372.907684,453396770.353838,453418569.64222,"Shoreline",98155,61,"geographic overlap",2026-04-13
98177,61,0.442152180745941,228238054.202976,453396770.353838,453418569.64222,"Shoreline",98177,61,"geographic overlap",2026-04-13
